"","winr","pbr","tier"
"621",0.448979591836735,0.408163265306122,"S"
"622",0.448979591836735,0.428571428571429,"S"
"623",0.448979591836735,0.448979591836735,"S"
"624",0.448979591836735,0.469387755102041,"S"
"625",0.448979591836735,0.489795918367347,"S"
"626",0.448979591836735,0.510204081632653,"S"
"627",0.448979591836735,0.530612244897959,"S"
"628",0.448979591836735,0.551020408163265,"S"
"629",0.448979591836735,0.571428571428571,"S"
"630",0.448979591836735,0.591836734693878,"S"
"631",0.448979591836735,0.612244897959184,"S"
"632",0.448979591836735,0.63265306122449,"S"
"633",0.448979591836735,0.653061224489796,"S"
"634",0.448979591836735,0.673469387755102,"S"
"635",0.448979591836735,0.693877551020408,"S"
"636",0.448979591836735,0.714285714285714,"S"
"637",0.448979591836735,0.73469387755102,"S"
"638",0.448979591836735,0.755102040816326,"S"
"639",0.448979591836735,0.775510204081633,"S"
"640",0.448979591836735,0.795918367346939,"S"
"641",0.448979591836735,0.816326530612245,"S"
"642",0.448979591836735,0.836734693877551,"S"
"643",0.448979591836735,0.857142857142857,"S"
"644",0.448979591836735,0.877551020408163,"S"
"645",0.448979591836735,0.897959183673469,"S"
"646",0.448979591836735,0.918367346938775,"S"
"647",0.448979591836735,0.938775510204082,"S"
"648",0.448979591836735,0.959183673469388,"S"
"649",0.448979591836735,0.979591836734694,"S"
"650",0.448979591836735,1,"S"
"651",0.453061224489796,0,"D"
"652",0.453061224489796,0.0204081632653061,"D"
"653",0.453061224489796,0.0408163265306122,"B"
"654",0.453061224489796,0.0612244897959184,"B"
"655",0.453061224489796,0.0816326530612245,"A"
"656",0.453061224489796,0.102040816326531,"S"
"657",0.453061224489796,0.122448979591837,"S"
"658",0.453061224489796,0.142857142857143,"S"
"659",0.453061224489796,0.163265306122449,"S"
"660",0.453061224489796,0.183673469387755,"S"
"661",0.453061224489796,0.204081632653061,"S"
"662",0.453061224489796,0.224489795918367,"S"
"663",0.453061224489796,0.244897959183673,"S"
"664",0.453061224489796,0.26530612244898,"S"
"665",0.453061224489796,0.285714285714286,"S"
"666",0.453061224489796,0.306122448979592,"S"
"667",0.453061224489796,0.326530612244898,"S"
"668",0.453061224489796,0.346938775510204,"S"
"669",0.453061224489796,0.36734693877551,"S"
"670",0.453061224489796,0.387755102040816,"S"
"671",0.453061224489796,0.408163265306122,"S"
"672",0.453061224489796,0.428571428571429,"S"
"673",0.453061224489796,0.448979591836735,"S"
"674",0.453061224489796,0.469387755102041,"S"
"675",0.453061224489796,0.489795918367347,"S"
"676",0.453061224489796,0.510204081632653,"S"
"677",0.453061224489796,0.530612244897959,"S"
"678",0.453061224489796,0.551020408163265,"S"
"679",0.453061224489796,0.571428571428571,"S"
"680",0.453061224489796,0.591836734693878,"S"
"681",0.453061224489796,0.612244897959184,"S"
"682",0.453061224489796,0.63265306122449,"S"
"683",0.453061224489796,0.653061224489796,"S"
"684",0.453061224489796,0.673469387755102,"S"
"685",0.453061224489796,0.693877551020408,"S"
"686",0.453061224489796,0.714285714285714,"S"
"687",0.453061224489796,0.73469387755102,"S"
"688",0.453061224489796,0.755102040816326,"S"
"689",0.453061224489796,0.775510204081633,"S"
"690",0.453061224489796,0.795918367346939,"S"
"691",0.453061224489796,0.816326530612245,"S"
"692",0.453061224489796,0.836734693877551,"S"
"693",0.453061224489796,0.857142857142857,"S"
"694",0.453061224489796,0.877551020408163,"S"
"695",0.453061224489796,0.897959183673469,"S"
"696",0.453061224489796,0.918367346938775,"S"
"697",0.453061224489796,0.938775510204082,"S"
"698",0.453061224489796,0.959183673469388,"S"
"699",0.453061224489796,0.979591836734694,"S"
"700",0.453061224489796,1,"S"
"701",0.457142857142857,0,"D"
"702",0.457142857142857,0.0204081632653061,"D"
"703",0.457142857142857,0.0408163265306122,"B"
"704",0.457142857142857,0.0612244897959184,"B"
"705",0.457142857142857,0.0816326530612245,"A"
"706",0.457142857142857,0.102040816326531,"S"
"707",0.457142857142857,0.122448979591837,"S"
"708",0.457142857142857,0.142857142857143,"S"
"709",0.457142857142857,0.163265306122449,"S"
"710",0.457142857142857,0.183673469387755,"S"
"711",0.457142857142857,0.204081632653061,"S"
"712",0.457142857142857,0.224489795918367,"S"
"713",0.457142857142857,0.244897959183673,"S"
"714",0.457142857142857,0.26530612244898,"S"
"715",0.457142857142857,0.285714285714286,"S"
"716",0.457142857142857,0.306122448979592,"S"
"717",0.457142857142857,0.326530612244898,"S"
"718",0.457142857142857,0.346938775510204,"S"
"719",0.457142857142857,0.36734693877551,"S"
"720",0.457142857142857,0.387755102040816,"S"
"721",0.457142857142857,0.408163265306122,"S"
"722",0.457142857142857,0.428571428571429,"S"
"723",0.457142857142857,0.448979591836735,"S"
"724",0.457142857142857,0.469387755102041,"S"
"725",0.457142857142857,0.489795918367347,"S"
"726",0.457142857142857,0.510204081632653,"S"
"727",0.457142857142857,0.530612244897959,"S"
"728",0.457142857142857,0.551020408163265,"S"
"729",0.457142857142857,0.571428571428571,"S"
"730",0.457142857142857,0.591836734693878,"S"
"731",0.457142857142857,0.612244897959184,"S"
"732",0.457142857142857,0.63265306122449,"S"
"733",0.457142857142857,0.653061224489796,"S"
"734",0.457142857142857,0.673469387755102,"S"
"735",0.457142857142857,0.693877551020408,"S"
"736",0.457142857142857,0.714285714285714,"S"
"737",0.457142857142857,0.73469387755102,"S"
"738",0.457142857142857,0.755102040816326,"S"
"739",0.457142857142857,0.775510204081633,"S"
"740",0.457142857142857,0.795918367346939,"S"
"741",0.457142857142857,0.816326530612245,"S"
"742",0.457142857142857,0.836734693877551,"S"
"743",0.457142857142857,0.857142857142857,"S"
"744",0.457142857142857,0.877551020408163,"S"
"745",0.457142857142857,0.897959183673469,"S"
"746",0.457142857142857,0.918367346938775,"S"
"747",0.457142857142857,0.938775510204082,"S"
"748",0.457142857142857,0.959183673469388,"S"
"749",0.457142857142857,0.979591836734694,"S"
"750",0.457142857142857,1,"S"
"751",0.461224489795918,0,"D"
"752",0.461224489795918,0.0204081632653061,"D"
"753",0.461224489795918,0.0408163265306122,"B"
"754",0.461224489795918,0.0612244897959184,"B"
"755",0.461224489795918,0.0816326530612245,"A"
"756",0.461224489795918,0.102040816326531,"S"
"757",0.461224489795918,0.122448979591837,"S"
"758",0.461224489795918,0.142857142857143,"S"
"759",0.461224489795918,0.163265306122449,"S"
"760",0.461224489795918,0.183673469387755,"S"
"761",0.461224489795918,0.204081632653061,"S"
"762",0.461224489795918,0.224489795918367,"S"
"763",0.461224489795918,0.244897959183673,"S"
"764",0.461224489795918,0.26530612244898,"S"
"765",0.461224489795918,0.285714285714286,"S"
"766",0.461224489795918,0.306122448979592,"S"
"767",0.461224489795918,0.326530612244898,"S"
"768",0.461224489795918,0.346938775510204,"S"
"769",0.461224489795918,0.36734693877551,"S"
"770",0.461224489795918,0.387755102040816,"S"
"771",0.461224489795918,0.408163265306122,"S"
"772",0.461224489795918,0.428571428571429,"S"
"773",0.461224489795918,0.448979591836735,"S"
"774",0.461224489795918,0.469387755102041,"S"
"775",0.461224489795918,0.489795918367347,"S"
"776",0.461224489795918,0.510204081632653,"S"
"777",0.461224489795918,0.530612244897959,"S"
"778",0.461224489795918,0.551020408163265,"S"
"779",0.461224489795918,0.571428571428571,"S"
"780",0.461224489795918,0.591836734693878,"S"
"781",0.461224489795918,0.612244897959184,"S"
"782",0.461224489795918,0.63265306122449,"S"
"783",0.461224489795918,0.653061224489796,"S"
"784",0.461224489795918,0.673469387755102,"S"
"785",0.461224489795918,0.693877551020408,"S"
"786",0.461224489795918,0.714285714285714,"S"
"787",0.461224489795918,0.73469387755102,"S"
"788",0.461224489795918,0.755102040816326,"S"
"789",0.461224489795918,0.775510204081633,"S"
"790",0.461224489795918,0.795918367346939,"S"
"791",0.461224489795918,0.816326530612245,"S"
"792",0.461224489795918,0.836734693877551,"S"
"793",0.461224489795918,0.857142857142857,"S"
"794",0.461224489795918,0.877551020408163,"S"
"795",0.461224489795918,0.897959183673469,"S"
"796",0.461224489795918,0.918367346938775,"S"
"797",0.461224489795918,0.938775510204082,"S"
"798",0.461224489795918,0.959183673469388,"S"
"799",0.461224489795918,0.979591836734694,"S"
"800",0.461224489795918,1,"S"
"801",0.46530612244898,0,"D"
"802",0.46530612244898,0.0204081632653061,"D"
"803",0.46530612244898,0.0408163265306122,"B"
"804",0.46530612244898,0.0612244897959184,"B"
"805",0.46530612244898,0.0816326530612245,"A"
"806",0.46530612244898,0.102040816326531,"S"
"807",0.46530612244898,0.122448979591837,"S"
"808",0.46530612244898,0.142857142857143,"S"
"809",0.46530612244898,0.163265306122449,"S"
"810",0.46530612244898,0.183673469387755,"S"
"811",0.46530612244898,0.204081632653061,"S"
"812",0.46530612244898,0.224489795918367,"S"
"813",0.46530612244898,0.244897959183673,"S"
"814",0.46530612244898,0.26530612244898,"S"
"815",0.46530612244898,0.285714285714286,"S"
"816",0.46530612244898,0.306122448979592,"S"
"817",0.46530612244898,0.326530612244898,"S"
"818",0.46530612244898,0.346938775510204,"S"
"819",0.46530612244898,0.36734693877551,"S"
"820",0.46530612244898,0.387755102040816,"S"
"821",0.46530612244898,0.408163265306122,"S"
"822",0.46530612244898,0.428571428571429,"S"
"823",0.46530612244898,0.448979591836735,"S"
"824",0.46530612244898,0.469387755102041,"S"
"825",0.46530612244898,0.489795918367347,"S"
"826",0.46530612244898,0.510204081632653,"S"
"827",0.46530612244898,0.530612244897959,"S"
"828",0.46530612244898,0.551020408163265,"S"
"829",0.46530612244898,0.571428571428571,"S"
"830",0.46530612244898,0.591836734693878,"S"
"831",0.46530612244898,0.612244897959184,"S"
"832",0.46530612244898,0.63265306122449,"S"
"833",0.46530612244898,0.653061224489796,"S"
"834",0.46530612244898,0.673469387755102,"S"
"835",0.46530612244898,0.693877551020408,"S"
"836",0.46530612244898,0.714285714285714,"S"
"837",0.46530612244898,0.73469387755102,"S"
"838",0.46530612244898,0.755102040816326,"S"
"839",0.46530612244898,0.775510204081633,"S"
"840",0.46530612244898,0.795918367346939,"S"
"841",0.46530612244898,0.816326530612245,"S"
"842",0.46530612244898,0.836734693877551,"S"
"843",0.46530612244898,0.857142857142857,"S"
"844",0.46530612244898,0.877551020408163,"S"
"845",0.46530612244898,0.897959183673469,"S"
"846",0.46530612244898,0.918367346938775,"S"
"847",0.46530612244898,0.938775510204082,"S"
"848",0.46530612244898,0.959183673469388,"S"
"849",0.46530612244898,0.979591836734694,"S"
"850",0.46530612244898,1,"S"
"851",0.469387755102041,0,"D"
"852",0.469387755102041,0.0204081632653061,"C"
"853",0.469387755102041,0.0408163265306122,"B"
"854",0.469387755102041,0.0612244897959184,"B"
"855",0.469387755102041,0.0816326530612245,"A"
"856",0.469387755102041,0.102040816326531,"S"
"857",0.469387755102041,0.122448979591837,"S"
"858",0.469387755102041,0.142857142857143,"S"
"859",0.469387755102041,0.163265306122449,"S"
"860",0.469387755102041,0.183673469387755,"S"
"861",0.469387755102041,0.204081632653061,"S"
"862",0.469387755102041,0.224489795918367,"S"
"863",0.469387755102041,0.244897959183673,"S"
"864",0.469387755102041,0.26530612244898,"S"
"865",0.469387755102041,0.285714285714286,"S"
"866",0.469387755102041,0.306122448979592,"S"
"867",0.469387755102041,0.326530612244898,"S"
"868",0.469387755102041,0.346938775510204,"S"
"869",0.469387755102041,0.36734693877551,"S"
"870",0.469387755102041,0.387755102040816,"S"
"871",0.469387755102041,0.408163265306122,"S"
"872",0.469387755102041,0.428571428571429,"S"
"873",0.469387755102041,0.448979591836735,"S"
"874",0.469387755102041,0.469387755102041,"S"
"875",0.469387755102041,0.489795918367347,"S"
"876",0.469387755102041,0.510204081632653,"S"
"877",0.469387755102041,0.530612244897959,"S"
"878",0.469387755102041,0.551020408163265,"S"
"879",0.469387755102041,0.571428571428571,"S"
"880",0.469387755102041,0.591836734693878,"S"
"881",0.469387755102041,0.612244897959184,"S"
"882",0.469387755102041,0.63265306122449,"S"
"883",0.469387755102041,0.653061224489796,"S"
"884",0.469387755102041,0.673469387755102,"S"
"885",0.469387755102041,0.693877551020408,"S"
"886",0.469387755102041,0.714285714285714,"S"
"887",0.469387755102041,0.73469387755102,"S"
"888",0.469387755102041,0.755102040816326,"S"
"889",0.469387755102041,0.775510204081633,"S"
"890",0.469387755102041,0.795918367346939,"S"
"891",0.469387755102041,0.816326530612245,"S"
"892",0.469387755102041,0.836734693877551,"S"
"893",0.469387755102041,0.857142857142857,"S"
"894",0.469387755102041,0.877551020408163,"S"
"895",0.469387755102041,0.897959183673469,"S"
"896",0.469387755102041,0.918367346938775,"S"
"897",0.469387755102041,0.938775510204082,"S"
"898",0.469387755102041,0.959183673469388,"S"
"899",0.469387755102041,0.979591836734694,"S"
"900",0.469387755102041,1,"S"
"901",0.473469387755102,0,"D"
"902",0.473469387755102,0.0204081632653061,"C"
"903",0.473469387755102,0.0408163265306122,"B"
"904",0.473469387755102,0.0612244897959184,"B"
"905",0.473469387755102,0.0816326530612245,"A"
"906",0.473469387755102,0.102040816326531,"S"
"907",0.473469387755102,0.122448979591837,"S"
"908",0.473469387755102,0.142857142857143,"S"
"909",0.473469387755102,0.163265306122449,"S"
"910",0.473469387755102,0.183673469387755,"S"
"911",0.473469387755102,0.204081632653061,"S"
"912",0.473469387755102,0.224489795918367,"S"
"913",0.473469387755102,0.244897959183673,"S"
"914",0.473469387755102,0.26530612244898,"S"
"915",0.473469387755102,0.285714285714286,"S"
"916",0.473469387755102,0.306122448979592,"S"
"917",0.473469387755102,0.326530612244898,"S"
"918",0.473469387755102,0.346938775510204,"S"
"919",0.473469387755102,0.36734693877551,"S"
"920",0.473469387755102,0.387755102040816,"S"
"921",0.473469387755102,0.408163265306122,"S"
"922",0.473469387755102,0.428571428571429,"S"
"923",0.473469387755102,0.448979591836735,"S"
"924",0.473469387755102,0.469387755102041,"S"
"925",0.473469387755102,0.489795918367347,"S"
"926",0.473469387755102,0.510204081632653,"S"
"927",0.473469387755102,0.530612244897959,"S"
"928",0.473469387755102,0.551020408163265,"S"
"929",0.473469387755102,0.571428571428571,"S"
"930",0.473469387755102,0.591836734693878,"S"
"931",0.473469387755102,0.612244897959184,"S"
"932",0.473469387755102,0.63265306122449,"S"
"933",0.473469387755102,0.653061224489796,"S"
"934",0.473469387755102,0.673469387755102,"S"
"935",0.473469387755102,0.693877551020408,"S"
"936",0.473469387755102,0.714285714285714,"S"
"937",0.473469387755102,0.73469387755102,"S"
"938",0.473469387755102,0.755102040816326,"S"
"939",0.473469387755102,0.775510204081633,"S"
"940",0.473469387755102,0.795918367346939,"S"
"941",0.473469387755102,0.816326530612245,"S"
"942",0.473469387755102,0.836734693877551,"S"
"943",0.473469387755102,0.857142857142857,"S"
"944",0.473469387755102,0.877551020408163,"S"
"945",0.473469387755102,0.897959183673469,"S"
"946",0.473469387755102,0.918367346938775,"S"
"947",0.473469387755102,0.938775510204082,"S"
"948",0.473469387755102,0.959183673469388,"S"
"949",0.473469387755102,0.979591836734694,"S"
"950",0.473469387755102,1,"S"
"951",0.477551020408163,0,"C"
"952",0.477551020408163,0.0204081632653061,"C"
"953",0.477551020408163,0.0408163265306122,"B"
"954",0.477551020408163,0.0612244897959184,"B"
"955",0.477551020408163,0.0816326530612245,"A"
"956",0.477551020408163,0.102040816326531,"S"
"957",0.477551020408163,0.122448979591837,"S"
"958",0.477551020408163,0.142857142857143,"S"
"959",0.477551020408163,0.163265306122449,"S"
"960",0.477551020408163,0.183673469387755,"S"
"961",0.477551020408163,0.204081632653061,"S"
"962",0.477551020408163,0.224489795918367,"S"
"963",0.477551020408163,0.244897959183673,"S"
"964",0.477551020408163,0.26530612244898,"S"
"965",0.477551020408163,0.285714285714286,"S"
"966",0.477551020408163,0.306122448979592,"S"
"967",0.477551020408163,0.326530612244898,"S"
"968",0.477551020408163,0.346938775510204,"S"
"969",0.477551020408163,0.36734693877551,"S"
"970",0.477551020408163,0.387755102040816,"S"
"971",0.477551020408163,0.408163265306122,"S"
"972",0.477551020408163,0.428571428571429,"S"
"973",0.477551020408163,0.448979591836735,"S"
"974",0.477551020408163,0.469387755102041,"S"
"975",0.477551020408163,0.489795918367347,"S"
"976",0.477551020408163,0.510204081632653,"S"
"977",0.477551020408163,0.530612244897959,"S"
"978",0.477551020408163,0.551020408163265,"S"
"979",0.477551020408163,0.571428571428571,"S"
"980",0.477551020408163,0.591836734693878,"S"
"981",0.477551020408163,0.612244897959184,"S"
"982",0.477551020408163,0.63265306122449,"S"
"983",0.477551020408163,0.653061224489796,"S"
"984",0.477551020408163,0.673469387755102,"S"
"985",0.477551020408163,0.693877551020408,"S"
"986",0.477551020408163,0.714285714285714,"S"
"987",0.477551020408163,0.73469387755102,"S"
"988",0.477551020408163,0.755102040816326,"S"
"989",0.477551020408163,0.775510204081633,"S"
"990",0.477551020408163,0.795918367346939,"S"
"991",0.477551020408163,0.816326530612245,"S"
"992",0.477551020408163,0.836734693877551,"S"
"993",0.477551020408163,0.857142857142857,"S"
"994",0.477551020408163,0.877551020408163,"S"
"995",0.477551020408163,0.897959183673469,"S"
"996",0.477551020408163,0.918367346938775,"S"
"997",0.477551020408163,0.938775510204082,"S"
"998",0.477551020408163,0.959183673469388,"S"
"999",0.477551020408163,0.979591836734694,"S"
"1000",0.477551020408163,1,"S"
"1001",0.481632653061224,0,"C"
"1002",0.481632653061224,0.0204081632653061,"C"
"1003",0.481632653061224,0.0408163265306122,"B"
"1004",0.481632653061224,0.0612244897959184,"B"
"1005",0.481632653061224,0.0816326530612245,"A"
"1006",0.481632653061224,0.102040816326531,"S"
"1007",0.481632653061224,0.122448979591837,"S"
"1008",0.481632653061224,0.142857142857143,"S"
"1009",0.481632653061224,0.163265306122449,"S"
"1010",0.481632653061224,0.183673469387755,"S"
"1011",0.481632653061224,0.204081632653061,"S"
"1012",0.481632653061224,0.224489795918367,"S"
"1013",0.481632653061224,0.244897959183673,"S"
"1014",0.481632653061224,0.26530612244898,"S"
"1015",0.481632653061224,0.285714285714286,"S"
"1016",0.481632653061224,0.306122448979592,"S"
"1017",0.481632653061224,0.326530612244898,"S"
"1018",0.481632653061224,0.346938775510204,"S"
"1019",0.481632653061224,0.36734693877551,"S"
"1020",0.481632653061224,0.387755102040816,"S"
"1021",0.481632653061224,0.408163265306122,"S"
"1022",0.481632653061224,0.428571428571429,"S"
"1023",0.481632653061224,0.448979591836735,"S"
"1024",0.481632653061224,0.469387755102041,"S"
"1025",0.481632653061224,0.489795918367347,"S"
"1026",0.481632653061224,0.510204081632653,"S"
"1027",0.481632653061224,0.530612244897959,"S"
"1028",0.481632653061224,0.551020408163265,"S"
"1029",0.481632653061224,0.571428571428571,"S"
"1030",0.481632653061224,0.591836734693878,"S"
"1031",0.481632653061224,0.612244897959184,"S"
"1032",0.481632653061224,0.63265306122449,"S"
"1033",0.481632653061224,0.653061224489796,"S"
"1034",0.481632653061224,0.673469387755102,"S"
"1035",0.481632653061224,0.693877551020408,"S"
"1036",0.481632653061224,0.714285714285714,"S"
"1037",0.481632653061224,0.73469387755102,"S"
"1038",0.481632653061224,0.755102040816326,"S"
"1039",0.481632653061224,0.775510204081633,"S"
"1040",0.481632653061224,0.795918367346939,"S"
"1041",0.481632653061224,0.816326530612245,"S"
"1042",0.481632653061224,0.836734693877551,"S"
"1043",0.481632653061224,0.857142857142857,"S"
"1044",0.481632653061224,0.877551020408163,"S"
"1045",0.481632653061224,0.897959183673469,"S"
"1046",0.481632653061224,0.918367346938775,"S"
"1047",0.481632653061224,0.938775510204082,"S"
"1048",0.481632653061224,0.959183673469388,"S"
"1049",0.481632653061224,0.979591836734694,"S"
"1050",0.481632653061224,1,"S"
"1051",0.485714285714286,0,"C"
"1052",0.485714285714286,0.0204081632653061,"C"
"1053",0.485714285714286,0.0408163265306122,"B"
"1054",0.485714285714286,0.0612244897959184,"B"
"1055",0.485714285714286,0.0816326530612245,"A"
"1056",0.485714285714286,0.102040816326531,"S"
"1057",0.485714285714286,0.122448979591837,"S"
"1058",0.485714285714286,0.142857142857143,"S"
"1059",0.485714285714286,0.163265306122449,"S"
"1060",0.485714285714286,0.183673469387755,"S"
"1061",0.485714285714286,0.204081632653061,"S"
"1062",0.485714285714286,0.224489795918367,"S"
"1063",0.485714285714286,0.244897959183673,"S"
"1064",0.485714285714286,0.26530612244898,"S"
"1065",0.485714285714286,0.285714285714286,"S"
"1066",0.485714285714286,0.306122448979592,"S"
"1067",0.485714285714286,0.326530612244898,"S"
"1068",0.485714285714286,0.346938775510204,"S"
"1069",0.485714285714286,0.36734693877551,"S"
"1070",0.485714285714286,0.387755102040816,"S"
"1071",0.485714285714286,0.408163265306122,"S"
"1072",0.485714285714286,0.428571428571429,"S"
"1073",0.485714285714286,0.448979591836735,"S"
"1074",0.485714285714286,0.469387755102041,"S"
"1075",0.485714285714286,0.489795918367347,"S"
"1076",0.485714285714286,0.510204081632653,"S"
"1077",0.485714285714286,0.530612244897959,"S"
"1078",0.485714285714286,0.551020408163265,"S"
"1079",0.485714285714286,0.571428571428571,"S"
"1080",0.485714285714286,0.591836734693878,"S"
"1081",0.485714285714286,0.612244897959184,"S"
"1082",0.485714285714286,0.63265306122449,"S"
"1083",0.485714285714286,0.653061224489796,"S"
"1084",0.485714285714286,0.673469387755102,"S"
"1085",0.485714285714286,0.693877551020408,"S"
"1086",0.485714285714286,0.714285714285714,"S"
"1087",0.485714285714286,0.73469387755102,"S"
"1088",0.485714285714286,0.755102040816326,"S"
"1089",0.485714285714286,0.775510204081633,"S"
"1090",0.485714285714286,0.795918367346939,"S"
"1091",0.485714285714286,0.816326530612245,"S"
"1092",0.485714285714286,0.836734693877551,"S"
"1093",0.485714285714286,0.857142857142857,"S"
"1094",0.485714285714286,0.877551020408163,"S"
"1095",0.485714285714286,0.897959183673469,"S"
"1096",0.485714285714286,0.918367346938775,"S"
"1097",0.485714285714286,0.938775510204082,"S"
"1098",0.485714285714286,0.959183673469388,"S"
"1099",0.485714285714286,0.979591836734694,"S"
"1100",0.485714285714286,1,"S"
"1101",0.489795918367347,0,"D"
"1102",0.489795918367347,0.0204081632653061,"B"
"1103",0.489795918367347,0.0408163265306122,"B"
"1104",0.489795918367347,0.0612244897959184,"B"
"1105",0.489795918367347,0.0816326530612245,"A"
"1106",0.489795918367347,0.102040816326531,"S"
"1107",0.489795918367347,0.122448979591837,"S"
"1108",0.489795918367347,0.142857142857143,"S"
"1109",0.489795918367347,0.163265306122449,"S"
"1110",0.489795918367347,0.183673469387755,"S"
"1111",0.489795918367347,0.204081632653061,"S"
"1112",0.489795918367347,0.224489795918367,"S"
"1113",0.489795918367347,0.244897959183673,"S"
"1114",0.489795918367347,0.26530612244898,"God"
"1115",0.489795918367347,0.285714285714286,"S"
"1116",0.489795918367347,0.306122448979592,"S"
"1117",0.489795918367347,0.326530612244898,"S"
"1118",0.489795918367347,0.346938775510204,"S"
"1119",0.489795918367347,0.36734693877551,"S"
"1120",0.489795918367347,0.387755102040816,"God"
"1121",0.489795918367347,0.408163265306122,"God"
"1122",0.489795918367347,0.428571428571429,"God"
"1123",0.489795918367347,0.448979591836735,"God"
"1124",0.489795918367347,0.469387755102041,"God"
"1125",0.489795918367347,0.489795918367347,"God"
"1126",0.489795918367347,0.510204081632653,"God"
"1127",0.489795918367347,0.530612244897959,"God"
"1128",0.489795918367347,0.551020408163265,"God"
"1129",0.489795918367347,0.571428571428571,"God"
"1130",0.489795918367347,0.591836734693878,"God"
"1131",0.489795918367347,0.612244897959184,"God"
"1132",0.489795918367347,0.63265306122449,"God"
"1133",0.489795918367347,0.653061224489796,"God"
"1134",0.489795918367347,0.673469387755102,"God"
"1135",0.489795918367347,0.693877551020408,"God"
"1136",0.489795918367347,0.714285714285714,"God"
"1137",0.489795918367347,0.73469387755102,"God"
"1138",0.489795918367347,0.755102040816326,"God"
"1139",0.489795918367347,0.775510204081633,"God"
"1140",0.489795918367347,0.795918367346939,"God"
"1141",0.489795918367347,0.816326530612245,"God"
"1142",0.489795918367347,0.836734693877551,"God"
"1143",0.489795918367347,0.857142857142857,"God"
"1144",0.489795918367347,0.877551020408163,"God"
"1145",0.489795918367347,0.897959183673469,"God"
"1146",0.489795918367347,0.918367346938775,"God"
"1147",0.489795918367347,0.938775510204082,"God"
"1148",0.489795918367347,0.959183673469388,"God"
"1149",0.489795918367347,0.979591836734694,"God"
"1150",0.489795918367347,1,"God"
"1151",0.493877551020408,0,"B"
"1152",0.493877551020408,0.0204081632653061,"B"
"1153",0.493877551020408,0.0408163265306122,"B"
"1154",0.493877551020408,0.0612244897959184,"B"
"1155",0.493877551020408,0.0816326530612245,"A"
"1156",0.493877551020408,0.102040816326531,"S"
"1157",0.493877551020408,0.122448979591837,"S"
"1158",0.493877551020408,0.142857142857143,"S"
"1159",0.493877551020408,0.163265306122449,"S"
"1160",0.493877551020408,0.183673469387755,"S"
"1161",0.493877551020408,0.204081632653061,"S"
"1162",0.493877551020408,0.224489795918367,"S"
"1163",0.493877551020408,0.244897959183673,"S"
"1164",0.493877551020408,0.26530612244898,"God"
"1165",0.493877551020408,0.285714285714286,"S"
"1166",0.493877551020408,0.306122448979592,"S"
"1167",0.493877551020408,0.326530612244898,"God"
"1168",0.493877551020408,0.346938775510204,"God"
"1169",0.493877551020408,0.36734693877551,"God"
"1170",0.493877551020408,0.387755102040816,"God"
"1171",0.493877551020408,0.408163265306122,"God"
"1172",0.493877551020408,0.428571428571429,"God"
"1173",0.493877551020408,0.448979591836735,"God"
"1174",0.493877551020408,0.469387755102041,"God"
"1175",0.493877551020408,0.489795918367347,"God"
"1176",0.493877551020408,0.510204081632653,"God"
"1177",0.493877551020408,0.530612244897959,"God"
"1178",0.493877551020408,0.551020408163265,"God"
"1179",0.493877551020408,0.571428571428571,"God"
"1180",0.493877551020408,0.591836734693878,"God"
"1181",0.493877551020408,0.612244897959184,"God"
"1182",0.493877551020408,0.63265306122449,"God"
"1183",0.493877551020408,0.653061224489796,"God"
"1184",0.493877551020408,0.673469387755102,"God"
"1185",0.493877551020408,0.693877551020408,"God"
"1186",0.493877551020408,0.714285714285714,"God"
"1187",0.493877551020408,0.73469387755102,"God"
"1188",0.493877551020408,0.755102040816326,"God"
"1189",0.493877551020408,0.775510204081633,"God"
"1190",0.493877551020408,0.795918367346939,"God"
"1191",0.493877551020408,0.816326530612245,"God"
"1192",0.493877551020408,0.836734693877551,"God"
"1193",0.493877551020408,0.857142857142857,"God"
"1194",0.493877551020408,0.877551020408163,"God"
"1195",0.493877551020408,0.897959183673469,"God"
"1196",0.493877551020408,0.918367346938775,"God"
"1197",0.493877551020408,0.938775510204082,"God"
"1198",0.493877551020408,0.959183673469388,"God"
"1199",0.493877551020408,0.979591836734694,"God"
"1200",0.493877551020408,1,"God"
"1201",0.497959183673469,0,"B"
"1202",0.497959183673469,0.0204081632653061,"B"
"1203",0.497959183673469,0.0408163265306122,"B"
"1204",0.497959183673469,0.0612244897959184,"B"
"1205",0.497959183673469,0.0816326530612245,"A"
"1206",0.497959183673469,0.102040816326531,"S"
"1207",0.497959183673469,0.122448979591837,"S"
"1208",0.497959183673469,0.142857142857143,"S"
"1209",0.497959183673469,0.163265306122449,"S"
"1210",0.497959183673469,0.183673469387755,"S"
"1211",0.497959183673469,0.204081632653061,"S"
"1212",0.497959183673469,0.224489795918367,"S"
"1213",0.497959183673469,0.244897959183673,"S"
"1214",0.497959183673469,0.26530612244898,"God"
"1215",0.497959183673469,0.285714285714286,"S"
"1216",0.497959183673469,0.306122448979592,"S"
"1217",0.497959183673469,0.326530612244898,"S"
"1218",0.497959183673469,0.346938775510204,"S"
"1219",0.497959183673469,0.36734693877551,"S"
"1220",0.497959183673469,0.387755102040816,"S"
"1221",0.497959183673469,0.408163265306122,"God"
"1222",0.497959183673469,0.428571428571429,"God"
